model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy
tst_class,39993,20,1,True,0.95,5min,3,False,0.5092546273136568
tst_class,39993,20,3,True,0.95,5min,1,False,0.5077538769384692
tst_class,39993,20,1,False,0.95,,3,True,0.49774661992989483
tst_class,39993,20,3,True,0.95,5min,1,True,0.49674511767651475
tst_class,39993,20,3,False,0.95,5min,3,False,0.49724862431215605
tst_class,39993,20,3,False,0.95,5min,3,False,0.5117558779389695
tst_class,39993,20,1,False,0.95,,1,True,0.5102653980971458
tst_class,39993,20,1,True,0.95,5min,3,False,0.5007503751875938
tst_class,39993,20,1,False,0.95,5min,10,True,0.49424136204306457
tst_class,39993,20,3,False,0.95,,1,False,0.5027513756878439
tst_class,39993,20,3,False,0.95,,15,False,0.4897448724362181
tst_class,39993,20,1,False,0.95,,5,True,0.5052578868302454
tst_class,39993,20,3,False,0.95,,15,True,0.5007511266900351
tst_class,39993,20,1,False,0.95,,5,True,0.5257886830245369
tst_class,39993,20,3,False,0.95,,5,True,0.48372558838257385
tst_class,39993,20,1,False,0.95,5min,5,False,0.4827413706853427
tst_class,39993,20,1,False,0.95,5min,10,True,0.4987481221832749
tst_class,39993,20,3,False,0.95,,5,False,0.5027513756878439
tst_class,39993,20,1,True,0.95,5min,3,True,0.5097646469704556
tst_class,39993,20,3,False,0.95,,5,False,0.4882441220610305
tst_class,39993,20,3,False,0.95,5min,15,True,0.48322483725588383
tst_class,39993,20,1,False,0.95,,1,True,0.5047571357035553
tst_class,39993,20,1,False,0.95,,1,True,0.513770655983976
tst_class,39993,20,1,False,0.95,,10,True,0.4987481221832749
tst_class,39993,20,1,False,0.95,,5,True,0.4982473710565849
tst_class,39993,20,1,False,0.95,,3,True,0.5042563845768653
tst_class,39993,20,1,True,0.95,,1,False,0.5157578789394698
tst_class,39993,20,1,True,0.95,,1,True,0.5107661492238358
tst_class,39993,20,1,True,0.95,,1,False,0.4917458729364682
tst_class,39993,20,1,True,0.95,,1,False,0.5117558779389695
tst_class,39993,20,1,True,0.95,,1,True,0.4972458688032048
tst_class,39993,20,1,True,0.95,,3,False,0.5062531265632816
tst_class,39993,20,1,True,0.95,5min,1,False,0.5097548774387194
tst_class,39993,20,1,False,0.95,,3,False,0.5032516258129065
tst_class,39993,20,3,True,0.95,5min,1,False,0.49974987493746875
tst_class,39993,20,1,False,0.95,,5,False,0.4977488744372186
tst_class,39993,20,3,True,0.95,5min,3,False,0.5017508754377189
tst_class,39993,20,1,False,0.95,,1,True,0.5087631447170756
tst_class,39993,20,3,False,0.95,5min,10,False,0.4767383691845923
tst_class,39993,20,1,True,0.95,,15,True,0.515272909364046
tst_class,39993,20,1,True,0.95,,15,True,0.4957436154231347
tst_class,39993,20,1,True,0.95,,15,True,0.5052578868302454
tst_class,39993,20,1,True,0.95,,15,True,0.5007511266900351
tst_class,39993,20,1,True,0.95,,15,True,0.5062593890836254
tst_class,39993,20,1,True,0.95,,3,True,0.5177766649974962
tst_class,39993,20,1,True,0.95,,1,True,0.513770655983976
tst_class,39993,20,1,True,0.95,,3,True,0.5127691537305958
tst_class,39993,20,1,True,0.95,,5,True,0.515272909364046
tst_class,39993,20,1,True,0.95,,5,True,0.5112669003505258
tst_class,39993,20,1,True,0.95,,5,True,0.513269904857286
