model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy
lstm_fcn_reg,39993,20,1,False,0.95,5min,None,True,0.45
lstm_fcn_reg,39993,20,3,False,0.95,5min,None,False,0.5
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.52
lstm_fcn_reg,39993,20,3,False,0.95,5min,None,False,0.51
lstm_fcn_reg,39993,20,3,True,0.95,5min,None,False,0.47
lstm_fcn_reg,39993,20,3,True,0.95,,None,False,0.49
lstm_fcn_reg,39993,20,1,False,0.95,5min,None,True,0.47
lstm_fcn_reg,39993,20,1,True,0.95,5min,None,False,0.5
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.46
lstm_fcn_reg,39993,20,3,False,0.95,5min,None,True,0.51
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.48
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.5
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.5
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.49
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.52
lstm_fcn_reg,39993,20,1,True,0.95,,None,True,0.46
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.48
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.47
lstm_fcn_reg,39993,20,1,True,0.95,,None,True,0.47
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.56
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.47
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.49
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.54
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.51
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.48
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.47
lstm_fcn_reg,39993,20,1,True,0.95,,None,True,0.51
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.54
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.58
lstm_fcn_reg,39993,20,1,False,0.95,,None,True,0.41
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.53
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.52
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.5
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.56
lstm_fcn_reg,39993,20,3,False,0.95,5min,None,False,0.46
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.49
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.49
lstm_fcn_reg,39993,20,3,True,0.95,5min,None,False,0.52
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.59
lstm_fcn_reg,39993,20,1,False,0.95,5min,None,False,0.46
lstm_fcn_reg,39993,20,3,True,0.95,,None,True,0.46
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.51
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.5
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.49
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.46
lstm_fcn_reg,39993,20,3,False,0.95,5min,None,False,0.54
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.48
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.49
lstm_fcn_reg,39993,20,3,False,0.95,,None,False,0.49
lstm_fcn_reg,39993,20,1,False,0.95,,None,False,0.4
