model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy
mini_rocket_reg,14998,20,1,False,0.95,15min,None,True,0.49531459170013387
mini_rocket_reg,14998,20,1,True,0.95,,None,True,0.4979919678714859
mini_rocket_reg,14998,20,1,True,0.95,15min,None,True,0.4926372155287818
mini_rocket_reg,14998,20,1,False,0.95,15min,None,True,0.5140562248995983
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5180240320427236
mini_rocket_reg,14998,20,1,True,0.95,,None,True,0.5060240963855421
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.514018691588785
mini_rocket_reg,14998,20,1,True,0.95,,None,True,0.5087014725568942
mini_rocket_reg,14998,20,1,True,0.95,15min,None,False,0.5046728971962616
mini_rocket_reg,14998,20,1,True,0.95,15min,None,False,0.5006675567423231
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5514018691588785
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.507343124165554
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4672897196261682
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4833110814419226
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5060080106809078
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.48998664886515353
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4939919893190921
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4779706275033378
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4953271028037383
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5246995994659546
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.48998664886515353
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4979973297730307
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5353805073431241
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5380507343124166
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.48598130841121495
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5166889185580774
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5193591455273698
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5287049399198932
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4779706275033378
mini_rocket_reg,14998,20,1,False,0.95,15min,None,True,0.499330655957162
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4739652870493992
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4953271028037383
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5233644859813084
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5180240320427236
mini_rocket_reg,14998,20,1,True,0.95,,None,True,0.5113788487282463
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.4779706275033378
mini_rocket_reg,14998,20,1,False,0.95,,None,True,0.4966532797858099
mini_rocket_reg,14998,20,1,True,0.95,,None,False,0.5020026702269693
mini_rocket_reg,14998,20,1,False,0.95,15min,None,True,0.5060240963855421
mini_rocket_reg,14998,20,1,True,0.95,,None,False,0.5113484646194927
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.514018691588785
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4766355140186916
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4979973297730307
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4939919893190921
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4886515353805073
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.5233644859813084
mini_rocket_reg,14998,20,1,True,0.95,,None,True,0.5060240963855421
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.48998664886515353
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.472630173564753
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.4753004005340454
