model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy
lstm_class,14998,20,1,True,0.95,,5,False,0.49666221628838453
lstm_class,14998,20,1,False,0.95,15min,5,True,0.48058902275769744
lstm_class,14998,20,1,True,0.95,15min,1,False,0.49666221628838453
lstm_class,14998,20,1,True,0.95,,5,True,0.47925033467202144
lstm_class,14998,20,1,True,0.95,,15,False,0.4953271028037383
lstm_class,14998,20,1,True,0.95,15min,15,False,0.4979973297730307
lstm_class,14998,20,1,False,0.95,,5,False,0.4979973297730307
lstm_class,14998,20,1,False,0.95,15min,5,True,0.48728246318607765
lstm_class,14998,20,1,False,0.95,,10,True,0.48326639892904955
lstm_class,14998,20,1,False,0.95,,15,True,0.47925033467202144
lstm_class,14998,20,1,True,0.95,15min,3,False,0.5086782376502003
lstm_class,14998,20,1,True,0.95,15min,3,False,0.4753004005340454
lstm_class,14998,20,1,True,0.95,15min,3,False,0.4819759679572764
lstm_class,14998,20,1,True,0.95,15min,3,False,0.5126835781041389
lstm_class,14998,20,1,True,0.95,15min,3,False,0.5246995994659546
lstm_class,14998,20,1,True,0.95,15min,3,False,0.507343124165554
lstm_class,14998,20,1,True,0.95,15min,3,False,0.5260347129506008
lstm_class,14998,20,1,True,0.95,15min,1,False,0.5166889185580774
lstm_class,14998,20,1,True,0.95,15min,10,False,0.5246995994659546
lstm_class,14998,20,1,True,0.95,15min,3,False,0.4886515353805073
lstm_class,14998,20,1,True,0.95,15min,3,False,0.5113484646194927
lstm_class,14998,20,1,True,0.95,15min,10,False,0.5060080106809078
lstm_class,14998,20,1,True,0.95,15min,10,False,0.514018691588785
lstm_class,14998,20,1,True,0.95,15min,10,False,0.5100133511348465
lstm_class,14998,20,1,True,0.95,15min,10,False,0.4739652870493992
lstm_class,14998,20,1,True,0.95,15min,3,False,0.4979973297730307
lstm_class,14998,20,1,False,0.95,15min,1,True,0.47657295850066933
lstm_class,14998,20,1,True,0.95,15min,10,False,0.4939919893190921
lstm_class,14998,20,1,True,0.95,15min,3,False,0.4766355140186916
lstm_class,14998,20,1,True,0.95,,3,False,0.49666221628838453
lstm_class,14998,20,1,True,0.95,15min,10,False,0.5126835781041389
lstm_class,14998,20,1,True,0.95,15min,1,False,0.5033377837116155
lstm_class,14998,20,1,True,0.95,15min,1,False,0.4672897196261682
lstm_class,14998,20,1,True,0.95,15min,1,False,0.4833110814419226
lstm_class,14998,20,1,True,0.95,15min,1,True,0.4926372155287818
lstm_class,14998,20,1,True,0.95,15min,1,False,0.4819759679572764
lstm_class,14998,20,1,False,0.95,,15,False,0.4886515353805073
lstm_class,14998,20,1,True,0.95,15min,5,False,0.5020026702269693
lstm_class,14998,20,1,True,0.95,15min,1,True,0.48058902275769744
lstm_class,14998,20,1,False,0.95,,5,False,0.48598130841121495
lstm_class,14998,20,1,True,0.95,15min,3,False,0.5033377837116155
lstm_class,14998,20,1,True,0.95,15min,10,False,0.507343124165554
lstm_class,14998,20,1,True,0.95,15min,10,False,0.4819759679572764
lstm_class,14998,20,1,True,0.95,15min,10,False,0.5046728971962616
lstm_class,14998,20,1,True,0.95,15min,15,False,0.4886515353805073
lstm_class,14998,20,1,False,0.95,,10,True,0.48326639892904955
lstm_class,14998,20,1,True,0.95,15min,10,False,0.5246995994659546
lstm_class,14998,20,1,True,0.95,15min,3,False,0.49265687583444595
lstm_class,14998,20,1,True,0.95,15min,5,False,0.48464619492656874
lstm_class,14998,20,1,True,0.95,15min,15,True,0.4966532797858099
