model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
tst_class,199961,20,1,False,0.95,1min,10,False,0.5044513354006201,5%,class,1min,1,True
tst_class,199961,20,15,False,0.95,1min,3,False,0.4784913965586234,5%,class,1min,15,True
tst_class,199961,20,5,False,0.95,1min,5,False,0.4895468640592177,5%,class,1min,5,True
tst_class,199961,20,5,False,0.95,,15,False,0.5134540362108633,5%,class,1min,5,False
tst_class,199961,20,5,True,0.95,1min,5,False,0.5006501950585176,5%,class,1min,5,True
tst_class,199961,20,15,False,0.95,,15,True,0.510855427713857,5%,class,1min,15,False
tst_class,199961,20,5,True,0.95,1min,15,True,0.5020510255127564,5%,class,1min,5,True
tst_class,199961,20,5,False,0.95,,10,True,0.5139569784892446,5%,class,1min,5,False
tst_class,199961,20,15,True,0.95,1min,3,True,0.4985492746373187,5%,class,1min,15,True
tst_class,199961,20,5,True,0.95,1min,3,True,0.4932466233116558,5%,class,1min,5,True
tst_class,199961,20,1,False,0.95,,1,True,0.5117558779389695,5%,class,1min,1,False
tst_class,199961,20,5,False,0.95,,10,False,0.5044513354006201,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,,15,False,0.5022506752025607,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,,10,True,0.5172586293146574,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,,10,True,0.51855927963982,5%,class,1min,5,False
tst_class,199961,20,1,False,0.95,,10,True,0.5106553276638319,5%,class,1min,1,False
tst_class,199961,20,5,False,0.95,,10,True,0.5058529264632317,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,,1,True,0.5075537768884443,5%,class,1min,5,False
tst_class,199961,20,1,True,0.95,,10,True,0.505352676338169,5%,class,1min,1,False
tst_class,199961,20,15,False,0.95,,10,True,0.4934467233616808,5%,class,1min,15,False
tst_class,199961,20,5,False,0.95,,10,True,0.4940470235117559,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,,10,True,0.5075537768884443,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,,10,True,0.488144072036018,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,,10,True,0.5123561780890445,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,,5,True,0.5004502251125563,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,,10,True,0.5057528764382191,5%,class,1min,5,False
tst_class,199961,20,5,True,0.95,,1,True,0.5091545772886443,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,,10,True,0.5032516258129065,5%,class,1min,5,False
tst_class,199961,20,15,False,0.95,,10,True,0.5030515257628815,5%,class,1min,15,False
tst_class,199961,20,1,False,0.95,,10,True,0.5115557778889445,5%,class,1min,1,False
tst_class,199961,20,1,False,0.95,,10,True,0.5084542271135568,5%,class,1min,1,False
tst_class,199961,20,5,False,0.95,,15,False,0.4965489646894068,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,,15,False,0.4955486645993798,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,,15,False,0.5036510953285985,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,1min,5,False,0.505851755526658,5%,class,1min,5,True
tst_class,199961,20,5,False,0.95,,3,False,0.4940482144643393,5%,class,1min,5,False
tst_class,199961,20,15,False,0.95,1min,15,False,0.4969987995198079,5%,class,1min,15,True
tst_class,199961,20,5,True,0.95,,5,False,0.4929478843653096,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,1min,3,False,0.4984495348604581,5%,class,1min,5,True
tst_class,199961,20,15,True,0.95,,15,True,0.5038519259629815,5%,class,1min,15,False
tst_class,199961,20,5,False,0.95,1min,1,True,0.5103551775887945,5%,class,1min,5,True
tst_class,199961,20,5,False,0.95,,10,True,0.4890445222611305,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,,10,True,0.5056528264132066,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,,10,True,0.4990495247623812,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,,10,True,0.4899449724862431,5%,class,1min,5,False
tst_class,199961,20,5,False,0.95,,10,True,0.4973486743371685,5%,class,1min,5,False
tst_class,199961,20,5,True,0.95,,15,False,0.5007502250675202,5%,class,1min,5,False
tst_class,199961,20,1,False,0.95,,3,True,0.5092546273136568,5%,class,1min,1,False
tst_class,199961,20,5,False,0.95,1min,10,True,0.5006503251625813,5%,class,1min,5,True
tst_class,199961,20,5,False,0.95,,1,True,0.5085542771385693,5%,class,1min,5,False
