model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
mini_rocket_reg,39993,20,3,False,0.95,5min,None,True,0.5012518778167251,5%,reg,5min,15,True
mini_rocket_reg,39993,20,3,True,0.95,,None,False,0.4877438719359679,5%,reg,5min,15,False
mini_rocket_reg,39993,20,1,False,0.95,,None,True,0.4942413620430645,5%,reg,5min,5,False
mini_rocket_reg,39993,20,3,True,0.95,,None,True,0.5037556334501753,5%,reg,5min,15,False
mini_rocket_reg,39993,20,3,True,0.95,5min,None,True,0.5012518778167251,5%,reg,5min,15,True
mini_rocket_reg,39993,20,3,True,0.95,,None,False,0.5062531265632816,5%,reg,5min,15,False
mini_rocket_reg,39993,20,1,True,0.95,5min,None,False,0.4957478739369685,5%,reg,5min,5,True
mini_rocket_reg,39993,20,3,True,0.95,5min,None,False,0.5097548774387194,5%,reg,5min,15,True
mini_rocket_reg,39993,20,3,False,0.95,5min,None,True,0.4957436154231347,5%,reg,5min,15,True
mini_rocket_reg,39993,20,3,True,0.95,5min,None,False,0.4992496248124062,5%,reg,5min,15,True
mini_rocket_reg,39993,20,1,False,0.95,5min,None,False,0.5057528764382191,5%,reg,5min,5,True
mini_rocket_reg,39993,20,3,True,0.95,,None,False,0.4867433716858429,5%,reg,5min,15,False
mini_rocket_reg,39993,20,3,True,0.95,,None,False,0.4932466233116558,5%,reg,5min,15,False
mini_rocket_reg,39993,20,3,True,0.95,,None,False,0.5177588794397199,5%,reg,5min,15,False
mini_rocket_reg,39993,20,3,True,0.95,,None,False,0.5062531265632816,5%,reg,5min,15,False
mini_rocket_reg,39993,20,1,True,0.95,5min,None,False,0.5077538769384692,5%,reg,5min,5,True
mini_rocket_reg,39993,20,3,True,0.95,,None,False,0.5032516258129065,5%,reg,5min,15,False
mini_rocket_reg,39993,20,3,True,0.95,5min,None,False,0.4952476238119059,5%,reg,5min,15,True
mini_rocket_reg,39993,20,1,False,0.95,,None,False,0.4912456228114057,5%,reg,5min,5,False
mini_rocket_reg,39993,20,3,True,0.95,5min,None,False,0.5032516258129065,5%,reg,5min,15,True
mini_rocket_reg,39993,20,3,True,0.95,,None,False,0.5012506253126563,5%,reg,5min,15,False
mini_rocket_reg,39993,20,1,True,0.95,5min,None,False,0.4827413706853427,5%,reg,5min,5,True
mini_rocket_reg,39993,20,1,True,0.95,5min,None,False,0.4912456228114057,5%,reg,5min,5,True
mini_rocket_reg,39993,20,1,True,0.95,5min,None,False,0.4907453726863431,5%,reg,5min,5,True
mini_rocket_reg,39993,20,1,True,0.95,5min,None,False,0.4982491245622811,5%,reg,5min,5,True
mini_rocket_reg,39993,20,1,True,0.95,5min,None,False,0.4892446223111555,5%,reg,5min,5,True
mini_rocket_reg,39993,20,1,False,0.95,5min,None,True,0.4897346019028543,5%,reg,5min,5,True
mini_rocket_reg,39993,20,3,True,0.95,5min,None,False,0.5062531265632816,5%,reg,5min,15,True
mini_rocket_reg,39993,20,1,True,0.95,,None,False,0.4877438719359679,5%,reg,5min,5,False
mini_rocket_reg,39993,20,3,False,0.95,5min,None,True,0.4932398597896845,5%,reg,5min,15,True
mini_rocket_reg,39993,20,3,True,0.95,5min,None,False,0.4917458729364682,5%,reg,5min,15,True
mini_rocket_reg,39993,20,3,True,0.95,,None,False,0.4912456228114057,5%,reg,5min,15,False
mini_rocket_reg,39993,20,3,True,0.95,,None,False,0.5007503751875938,5%,reg,5min,15,False
mini_rocket_reg,39993,20,3,True,0.95,,None,False,0.4932466233116558,5%,reg,5min,15,False
mini_rocket_reg,39993,20,3,True,0.95,,None,False,0.5032516258129065,5%,reg,5min,15,False
mini_rocket_reg,39993,20,3,True,0.95,,None,True,0.5037556334501753,5%,reg,5min,15,False
mini_rocket_reg,39993,20,3,True,0.95,,None,False,0.5087543771885943,5%,reg,5min,15,False
mini_rocket_reg,39993,20,3,False,0.95,,None,True,0.4987481221832749,5%,reg,5min,15,False
mini_rocket_reg,39993,20,1,True,0.95,,None,False,0.5087543771885943,5%,reg,5min,5,False
mini_rocket_reg,39993,20,3,True,0.95,,None,False,0.5062531265632816,5%,reg,5min,15,False
mini_rocket_reg,39993,20,3,True,0.95,,None,True,0.5007511266900351,5%,reg,5min,15,False
mini_rocket_reg,39993,20,1,True,0.95,,None,False,0.4892446223111555,5%,reg,5min,5,False
mini_rocket_reg,39993,20,1,True,0.95,,None,False,0.5052526263131566,5%,reg,5min,5,False
mini_rocket_reg,39993,20,1,True,0.95,,None,False,0.4882441220610305,5%,reg,5min,5,False
mini_rocket_reg,39993,20,1,True,0.95,5min,None,False,0.5162581290645323,5%,reg,5min,5,True
mini_rocket_reg,39993,20,1,True,0.95,,None,False,0.5022511255627814,5%,reg,5min,5,False
mini_rocket_reg,39993,20,1,False,0.95,5min,None,False,0.4892446223111555,5%,reg,5min,5,True
mini_rocket_reg,39993,20,3,True,0.95,,None,False,0.496248124062031,5%,reg,5min,15,False
mini_rocket_reg,39993,20,1,True,0.95,5min,None,False,0.503751875937969,5%,reg,5min,5,True
mini_rocket_reg,39993,20,3,True,0.95,,None,False,0.4997498749374687,5%,reg,5min,15,False
