model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
lstm_reg,14998,20,1,False,0.95,,None,True,0.5087014725568942,5%,reg,15min,15,False
lstm_reg,14998,20,1,True,0.95,15min,None,False,0.5086782376502003,5%,reg,15min,15,True
lstm_reg,14998,20,1,True,0.95,15min,None,True,0.4859437751004016,5%,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,15min,None,False,0.5033377837116155,5%,reg,15min,15,True
lstm_reg,14998,20,1,True,0.95,,None,True,0.5060240963855421,5%,reg,15min,15,False
lstm_reg,14998,20,1,True,0.95,15min,None,True,0.4872824631860776,5%,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,,None,True,0.5287817938420348,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,15min,None,True,0.5180722891566265,5%,reg,15min,15,True
lstm_reg,14998,20,1,True,0.95,,None,True,0.5153949129852744,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,True,0.5127175368139224,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5313751668891856,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5300400534045394,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5287049399198932,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5313751668891856,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.507343124165554,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5300400534045394,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5100133511348465,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5300400534045394,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5100133511348465,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5260347129506008,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5166889185580774,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5180240320427236,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.4953271028037383,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5420560747663551,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5246995994659546,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5220293724966623,5%,reg,15min,15,False
lstm_reg,14998,20,1,True,0.95,15min,None,False,0.5313751668891856,5%,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,,None,False,0.540720961281709,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5233644859813084,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5246995994659546,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5046728971962616,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5220293724966623,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5153538050734312,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.4899866488651535,5%,reg,15min,15,False
lstm_reg,14998,20,1,True,0.95,15min,None,False,0.4779706275033378,5%,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,,None,False,0.527369826435247,5%,reg,15min,15,False
lstm_reg,14998,20,1,True,0.95,15min,None,False,0.5153538050734312,5%,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,,None,False,0.507343124165554,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,15min,None,True,0.4979919678714859,5%,reg,15min,15,True
lstm_reg,14998,20,1,True,0.95,,None,True,0.5100401606425703,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5313751668891856,5%,reg,15min,15,False
lstm_reg,14998,20,1,True,0.95,15min,None,False,0.4899866488651535,5%,reg,15min,15,True
lstm_reg,14998,20,1,True,0.95,15min,None,False,0.4806408544726301,5%,reg,15min,15,True
lstm_reg,14998,20,1,True,0.95,15min,None,False,0.5180240320427236,5%,reg,15min,15,True
lstm_reg,14998,20,1,True,0.95,15min,None,False,0.4619492656875834,5%,reg,15min,15,True
lstm_reg,14998,20,1,True,0.95,15min,None,True,0.4805890227576974,5%,reg,15min,15,True
lstm_reg,14998,20,1,True,0.95,15min,None,False,0.4672897196261682,5%,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,,None,False,0.5126835781041389,5%,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,15min,None,True,0.500669344042838,5%,reg,15min,15,True
lstm_reg,14998,20,1,True,0.95,,None,False,0.4953271028037383,5%,reg,15min,15,False
