model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
lstm_reg,39993,20,3,False,0.95,,None,True,0.4917376064096144,5%,reg,5min,15,False
lstm_reg,39993,20,3,True,0.95,,None,False,0.4932466233116558,5%,reg,5min,15,False
lstm_reg,39993,20,1,False,0.95,5min,None,True,0.5007511266900351,5%,reg,5min,5,True
lstm_reg,39993,20,3,True,0.95,5min,None,False,0.4767383691845923,5%,reg,5min,15,True
lstm_reg,39993,20,3,False,0.95,5min,None,False,0.4942471235617809,5%,reg,5min,15,True
lstm_reg,39993,20,1,True,0.95,5min,None,False,0.4932466233116558,5%,reg,5min,5,True
lstm_reg,39993,20,1,True,0.95,5min,None,False,0.5097548774387194,5%,reg,5min,5,True
lstm_reg,39993,20,1,True,0.95,,None,True,0.4987481221832749,5%,reg,5min,5,False
lstm_reg,39993,20,3,False,0.95,,None,False,0.5032516258129065,5%,reg,5min,15,False
lstm_reg,39993,20,3,False,0.95,,None,True,0.4972458688032048,5%,reg,5min,15,False
lstm_reg,39993,20,1,True,0.95,5min,None,False,0.4957478739369685,5%,reg,5min,5,True
lstm_reg,39993,20,1,False,0.95,,None,False,0.5027513756878439,5%,reg,5min,5,False
lstm_reg,39993,20,1,False,0.95,,None,False,0.5062531265632816,5%,reg,5min,5,False
lstm_reg,39993,20,1,True,0.95,5min,None,False,0.496248124062031,5%,reg,5min,5,True
lstm_reg,39993,20,1,False,0.95,,None,False,0.4987493746873436,5%,reg,5min,5,False
lstm_reg,39993,20,1,True,0.95,5min,None,False,0.4807403701850925,5%,reg,5min,5,True
lstm_reg,39993,20,1,False,0.95,5min,None,False,0.497248624312156,5%,reg,5min,5,True
lstm_reg,39993,20,1,True,0.95,,None,False,0.5012506253126563,5%,reg,5min,5,False
lstm_reg,39993,20,1,True,0.95,5min,None,True,0.5012518778167251,5%,reg,5min,5,True
lstm_reg,39993,20,1,False,0.95,,None,False,0.4847423711855928,5%,reg,5min,5,False
lstm_reg,39993,20,1,False,0.95,,None,False,0.488744372186093,5%,reg,5min,5,False
lstm_reg,39993,20,3,False,0.95,,None,False,0.5232616308154077,5%,reg,5min,15,False
lstm_reg,39993,20,3,False,0.95,,None,False,0.4932466233116558,5%,reg,5min,15,False
lstm_reg,39993,20,3,False,0.95,,None,False,0.488744372186093,5%,reg,5min,15,False
lstm_reg,39993,20,3,False,0.95,,None,False,0.488744372186093,5%,reg,5min,15,False
lstm_reg,39993,20,1,False,0.95,,None,False,0.4977488744372186,5%,reg,5min,5,False
lstm_reg,39993,20,3,True,0.95,5min,None,True,0.4952428642964446,5%,reg,5min,15,True
lstm_reg,39993,20,1,False,0.95,,None,False,0.5032516258129065,5%,reg,5min,5,False
lstm_reg,39993,20,3,True,0.95,5min,None,False,0.4982491245622811,5%,reg,5min,15,True
lstm_reg,39993,20,3,False,0.95,,None,True,0.5057586379569354,5%,reg,5min,15,False
lstm_reg,39993,20,1,False,0.95,,None,False,0.5012506253126563,5%,reg,5min,5,False
lstm_reg,39993,20,3,False,0.95,,None,True,0.5037556334501753,5%,reg,5min,15,False
lstm_reg,39993,20,3,False,0.95,,None,True,0.485728592889334,5%,reg,5min,15,False
lstm_reg,39993,20,3,False,0.95,,None,True,0.4852278417626439,5%,reg,5min,15,False
lstm_reg,39993,20,3,False,0.95,,None,True,0.4922383575363044,5%,reg,5min,15,False
lstm_reg,39993,20,3,False,0.95,,None,True,0.4942413620430645,5%,reg,5min,15,False
lstm_reg,39993,20,3,True,0.95,5min,None,True,0.4847270906359539,5%,reg,5min,15,True
lstm_reg,39993,20,3,False,0.95,,None,False,0.5067533766883442,5%,reg,5min,15,False
lstm_reg,39993,20,1,True,0.95,5min,None,False,0.4892446223111555,5%,reg,5min,5,True
lstm_reg,39993,20,3,False,0.95,,None,False,0.5052526263131566,5%,reg,5min,15,False
lstm_reg,39993,20,1,True,0.95,5min,None,False,0.496248124062031,5%,reg,5min,5,True
lstm_reg,39993,20,3,False,0.95,,None,False,0.5007503751875938,5%,reg,5min,15,False
lstm_reg,39993,20,3,False,0.95,,None,False,0.4957478739369685,5%,reg,5min,15,False
lstm_reg,39993,20,3,False,0.95,,None,False,0.5002501250625313,5%,reg,5min,15,False
lstm_reg,39993,20,3,False,0.95,,None,True,0.4902353530295443,5%,reg,5min,15,False
lstm_reg,39993,20,3,False,0.95,,None,False,0.5097548774387194,5%,reg,5min,15,False
lstm_reg,39993,20,3,False,0.95,,None,False,0.4992496248124062,5%,reg,5min,15,False
lstm_reg,39993,20,1,True,0.95,5min,None,False,0.4872436218109054,5%,reg,5min,5,True
lstm_reg,39993,20,1,False,0.95,,None,False,0.4922461230615307,5%,reg,5min,5,False
lstm_reg,39993,20,3,False,0.95,,None,False,0.5002501250625313,5%,reg,5min,15,False
