model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
tst_class,14998,20,1,False,0.95,,3,True,0.465863453815261,5%,class,15min,15,False
tst_class,14998,20,1,True,0.95,15min,15,False,0.4886515353805073,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,15min,1,False,0.4993324432576769,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,,5,False,0.4953271028037383,5%,class,15min,15,False
tst_class,14998,20,1,True,0.95,15min,15,False,0.5126835781041389,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,,1,False,0.5100133511348465,5%,class,15min,15,False
tst_class,14998,20,1,False,0.95,,10,False,0.4993324432576769,5%,class,15min,15,False
tst_class,14998,20,1,False,0.95,,3,False,0.4926568758344459,5%,class,15min,15,False
tst_class,14998,20,1,True,0.95,15min,15,False,0.4753004005340454,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,,3,False,0.4846461949265687,5%,class,15min,15,False
tst_class,14998,20,1,True,0.95,15min,15,True,0.4685408299866131,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,15min,1,True,0.4939759036144578,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,,1,False,0.5166889185580774,5%,class,15min,15,False
tst_class,14998,20,1,True,0.95,15min,10,False,0.4913217623497997,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,15min,5,False,0.5260347129506008,5%,class,15min,15,True
tst_class,14998,20,1,False,0.95,,5,True,0.4805890227576974,5%,class,15min,15,False
tst_class,14998,20,1,True,0.95,15min,5,False,0.4993324432576769,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,,1,False,0.5046728971962616,5%,class,15min,15,False
tst_class,14998,20,1,False,0.95,15min,5,True,0.4685408299866131,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,,1,False,0.5193591455273698,5%,class,15min,15,False
tst_class,14998,20,1,True,0.95,,5,False,0.4619492656875834,5%,class,15min,15,False
tst_class,14998,20,1,True,0.95,,1,False,0.520694259012016,5%,class,15min,15,False
tst_class,14998,20,1,True,0.95,,1,False,0.5006675567423231,5%,class,15min,15,False
tst_class,14998,20,1,True,0.95,,1,False,0.514018691588785,5%,class,15min,15,False
tst_class,14998,20,1,True,0.95,,1,False,0.507343124165554,5%,class,15min,15,False
tst_class,14998,20,1,True,0.95,,10,False,0.4632843791722296,5%,class,15min,15,False
tst_class,14998,20,1,False,0.95,15min,5,True,0.4899598393574297,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,,1,False,0.4899866488651535,5%,class,15min,15,False
tst_class,14998,20,1,True,0.95,15min,1,False,0.5193591455273698,5%,class,15min,15,True
tst_class,14998,20,1,False,0.95,,3,True,0.4859437751004016,5%,class,15min,15,False
tst_class,14998,20,1,True,0.95,,5,False,0.4953271028037383,5%,class,15min,15,False
tst_class,14998,20,1,True,0.95,15min,1,False,0.5046728971962616,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,15min,1,False,0.5046728971962616,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,15min,1,False,0.4966622162883845,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,15min,1,False,0.5113484646194927,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,15min,1,False,0.4993324432576769,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,15min,15,False,0.4779706275033378,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,15min,10,False,0.514018691588785,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,,3,False,0.472630173564753,5%,class,15min,15,False
tst_class,14998,20,1,False,0.95,15min,1,False,0.5180240320427236,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,,5,False,0.4939919893190921,5%,class,15min,15,False
tst_class,14998,20,1,False,0.95,15min,1,False,0.4939919893190921,5%,class,15min,15,True
tst_class,14998,20,1,False,0.95,15min,1,False,0.507343124165554,5%,class,15min,15,True
tst_class,14998,20,1,False,0.95,15min,1,False,0.5233644859813084,5%,class,15min,15,True
tst_class,14998,20,1,False,0.95,15min,1,False,0.4966622162883845,5%,class,15min,15,True
tst_class,14998,20,1,False,0.95,15min,15,False,0.4806408544726301,5%,class,15min,15,True
tst_class,14998,20,1,False,0.95,15min,1,True,0.4779116465863454,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,15min,3,False,0.5006675567423231,5%,class,15min,15,True
tst_class,14998,20,1,True,0.95,,1,False,0.5220293724966623,5%,class,15min,15,False
tst_class,14998,20,1,True,0.95,,10,False,0.4712950600801068,5%,class,15min,15,False
