model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
tst_class,199961,20,1,False,0.95,,15,True,0.46,100,class,1min,1,False
tst_class,199961,20,1,False,0.95,,3,False,0.53,100,class,1min,1,False
tst_class,199961,20,1,False,0.95,1min,5,False,0.55,100,class,1min,1,True
tst_class,199961,20,1,False,0.95,1min,10,False,0.43,100,class,1min,1,True
tst_class,199961,20,1,True,0.95,1min,15,False,0.51,100,class,1min,1,True
tst_class,199961,20,1,True,0.95,1min,5,False,0.56,100,class,1min,1,True
tst_class,199961,20,1,False,0.95,1min,5,False,0.53,100,class,1min,1,True
tst_class,199961,20,15,True,0.95,,10,False,0.57,100,class,1min,15,False
tst_class,199961,20,5,True,0.95,1min,1,False,0.51,100,class,1min,5,True
tst_class,199961,20,1,False,0.95,1min,15,False,0.51,100,class,1min,1,True
tst_class,199961,20,15,True,0.95,,10,True,0.7,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.52,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.67,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.64,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.54,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,3,True,0.51,100,class,1min,15,False
tst_class,199961,20,5,True,0.95,,1,True,0.41,100,class,1min,5,False
tst_class,199961,20,15,True,0.95,,10,True,0.7,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.56,100,class,1min,15,False
tst_class,199961,20,5,True,0.95,,10,True,0.58,100,class,1min,5,False
tst_class,199961,20,15,True,0.95,,3,True,0.61,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.46,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.34,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.64,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,1,True,0.57,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.56,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.51,100,class,1min,15,False
tst_class,199961,20,5,True,0.95,,10,True,0.63,100,class,1min,5,False
tst_class,199961,20,15,True,0.95,,10,True,0.62,100,class,1min,15,False
tst_class,199961,20,15,False,0.95,,15,True,0.55,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,3,True,0.57,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.52,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.5,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.57,100,class,1min,15,False
tst_class,199961,20,15,False,0.95,,5,True,0.56,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.53,100,class,1min,15,False
tst_class,199961,20,5,False,0.95,,15,True,0.49,100,class,1min,5,False
tst_class,199961,20,15,True,0.95,1min,5,True,0.57,100,class,1min,15,True
tst_class,199961,20,1,True,0.95,,10,True,0.53,100,class,1min,1,False
tst_class,199961,20,15,False,0.95,1min,1,False,0.56,100,class,1min,15,True
tst_class,199961,20,1,True,0.95,1min,10,False,0.46,100,class,1min,1,True
tst_class,199961,20,15,True,0.95,,10,True,0.56,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.54,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.41,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,10,True,0.69,100,class,1min,15,False
tst_class,199961,20,15,True,0.95,,3,True,0.57,100,class,1min,15,False
tst_class,199961,20,1,True,0.95,,5,False,0.53,100,class,1min,1,False
tst_class,199961,20,15,False,0.95,1min,15,True,0.46,100,class,1min,15,True
tst_class,199961,20,5,True,0.95,,10,True,0.62,100,class,1min,5,False
tst_class,199961,20,15,True,0.95,,10,False,0.54,100,class,1min,15,False
