model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
lstm_reg,14998,20,1,True,0.95,15min,None,False,0.5046728971962616,100,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,,None,False,0.5327102803738317,100,reg,15min,15,False
lstm_reg,14998,20,1,True,0.95,,None,True,0.4953145917001338,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,15min,None,True,0.5274431057563588,100,reg,15min,15,True
lstm_reg,14998,20,1,True,0.95,,None,True,0.4872824631860776,100,reg,15min,15,False
lstm_reg,14998,20,1,True,0.95,15min,None,False,0.5220293724966623,100,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,,None,True,0.5207496653279786,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,15min,None,False,0.5180240320427236,100,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,15min,None,False,0.4993324432576769,100,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,15min,None,False,0.5060080106809078,100,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,,None,False,0.5166889185580774,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,True,0.5247657295850067,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,15min,None,True,0.5167336010709505,100,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,,None,True,0.5020080321285141,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,True,0.5127175368139224,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,15min,None,False,0.5100133511348465,100,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,15min,None,True,0.5087014725568942,100,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,,None,False,0.5220293724966623,100,reg,15min,15,False
lstm_reg,14998,20,1,True,0.95,15min,None,True,0.4846050870147255,100,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,,None,False,0.5246995994659546,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,True,0.5207496653279786,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,True,0.5301204819277109,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,True,0.5274431057563588,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,True,0.500669344042838,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,True,0.5140562248995983,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,True,0.4939759036144578,100,reg,15min,15,False
lstm_reg,14998,20,1,True,0.95,15min,None,False,0.4979973297730307,100,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,,None,True,0.5153949129852744,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,15min,None,False,0.4966622162883845,100,reg,15min,15,True
lstm_reg,14998,20,1,True,0.95,15min,None,False,0.4632843791722296,100,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,,None,True,0.5113788487282463,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,True,0.5020080321285141,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,True,0.5020080321285141,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,True,0.5087014725568942,100,reg,15min,15,False
lstm_reg,14998,20,1,True,0.95,,None,True,0.5073627844712182,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,True,0.5060240963855421,100,reg,15min,15,False
lstm_reg,14998,20,1,True,0.95,,None,True,0.4979919678714859,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,True,0.5247657295850067,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,15min,None,False,0.4966622162883845,100,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,,None,False,0.5353805073431241,100,reg,15min,15,False
lstm_reg,14998,20,1,True,0.95,15min,None,False,0.4953271028037383,100,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,,None,False,0.5447263017356475,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5180240320427236,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5113484646194927,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5246995994659546,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5100133511348465,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,,None,False,0.5220293724966623,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,15min,None,False,0.5060080106809078,100,reg,15min,15,True
lstm_reg,14998,20,1,False,0.95,,None,False,0.5246995994659546,100,reg,15min,15,False
lstm_reg,14998,20,1,False,0.95,15min,None,False,0.4806408544726301,100,reg,15min,15,True
