model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
lstm_fcn_class,39993,20,3,True,0.95,,10,True,0.5353029544316474,5%,class,5min,15,False
lstm_fcn_class,39993,20,1,False,0.95,,15,True,0.5067601402103155,5%,class,5min,5,False
lstm_fcn_class,39993,20,3,False,0.95,,3,True,0.5082623935903856,5%,class,5min,15,False
lstm_fcn_class,39993,20,3,False,0.95,5min,1,False,0.5052526263131566,5%,class,5min,15,True
lstm_fcn_class,39993,20,1,False,0.95,,1,True,0.5022533800701051,5%,class,5min,5,False
lstm_fcn_class,39993,20,1,True,0.95,5min,15,False,0.4907453726863431,5%,class,5min,5,True
lstm_fcn_class,39993,20,1,True,0.95,,5,True,0.5032548823234853,5%,class,5min,5,False
lstm_fcn_class,39993,20,1,True,0.95,5min,15,True,0.5022533800701051,5%,class,5min,5,True
lstm_fcn_class,39993,20,1,True,0.95,,3,False,0.5077538769384692,5%,class,5min,5,False
lstm_fcn_class,39993,20,1,False,0.95,5min,3,False,0.4902451225612806,5%,class,5min,5,True
lstm_fcn_class,39993,20,3,True,0.95,,10,True,0.485728592889334,5%,class,5min,15,False
lstm_fcn_class,39993,20,3,False,0.95,,10,True,0.4912368552829244,5%,class,5min,15,False
lstm_fcn_class,39993,20,3,False,0.95,,10,True,0.4902353530295443,5%,class,5min,15,False
lstm_fcn_class,39993,20,3,True,0.95,,3,True,0.4952428642964446,5%,class,5min,15,False
lstm_fcn_class,39993,20,3,False,0.95,,5,True,0.4877315973960941,5%,class,5min,15,False
lstm_fcn_class,39993,20,3,True,0.95,,10,True,0.4992488733099649,5%,class,5min,15,False
lstm_fcn_class,39993,20,3,True,0.95,,3,True,0.4917376064096144,5%,class,5min,15,False
lstm_fcn_class,39993,20,3,False,0.95,,3,True,0.5052578868302454,5%,class,5min,15,False
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.5242621310655328,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.5097548774387194,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.5362681340670336,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.4992496248124062,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.5177588794397199,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.4922461230615307,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.4922461230615307,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.488744372186093,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,1,False,0.5162581290645323,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.5167583791895948,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,5,False,0.5087543771885943,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,15,False,0.4942471235617809,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.4927463731865933,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.4927463731865933,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.4997498749374687,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.4977488744372186,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,1,False,0.4947473736868434,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.5022511255627814,5%,class,5min,15,True
lstm_fcn_class,39993,20,1,True,0.95,5min,10,False,0.488744372186093,5%,class,5min,5,True
lstm_fcn_class,39993,20,3,True,0.95,5min,15,False,0.4822411205602801,5%,class,5min,15,True
lstm_fcn_class,39993,20,1,True,0.95,,5,True,0.5017526289434151,5%,class,5min,5,False
lstm_fcn_class,39993,20,3,False,0.95,5min,1,False,0.4917458729364682,5%,class,5min,15,True
lstm_fcn_class,39993,20,1,True,0.95,5min,10,True,0.4992488733099649,5%,class,5min,5,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.5047523761880941,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.4967483741870935,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.5142571285642822,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.5002501250625313,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,,15,False,0.511255627813907,5%,class,5min,15,False
lstm_fcn_class,39993,20,1,False,0.95,,10,True,0.4957436154231347,5%,class,5min,5,False
lstm_fcn_class,39993,20,3,True,0.95,5min,10,False,0.5162581290645323,5%,class,5min,15,True
lstm_fcn_class,39993,20,3,True,0.95,,5,True,0.485728592889334,5%,class,5min,15,False
lstm_fcn_class,39993,20,3,False,0.95,5min,10,False,0.4947473736868434,5%,class,5min,15,True
