model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
lstm_class,199961,20,15,True,0.95,1min,10,True,0.5137568784392196,100,class,1min,15,True
lstm_class,199961,20,15,True,0.95,,10,True,0.520360180090045,100,class,1min,15,False
lstm_class,199961,20,1,False,0.95,1min,5,True,0.5056528264132066,100,class,1min,1,True
lstm_class,199961,20,5,False,0.95,,3,True,0.5099549774887444,100,class,1min,5,False
lstm_class,199961,20,15,True,0.95,,15,False,0.5183073229291717,100,class,1min,15,False
lstm_class,199961,20,15,False,0.95,,15,False,0.5309123649459784,100,class,1min,15,False
lstm_class,199961,20,5,True,0.95,,15,True,0.5129564782391196,100,class,1min,5,False
lstm_class,199961,20,5,True,0.95,,5,False,0.4869460838251475,100,class,1min,5,False
lstm_class,199961,20,5,True,0.95,1min,1,False,0.5060518155446634,100,class,1min,5,True
lstm_class,199961,20,15,False,0.95,,3,False,0.5168067226890757,100,class,1min,15,False
lstm_class,199961,20,1,False,0.95,1min,15,False,0.513554066219866,100,class,1min,1,True
lstm_class,199961,20,15,False,0.95,,10,True,0.4893446723361681,100,class,1min,15,False
lstm_class,199961,20,15,False,0.95,,10,False,0.4874949979991996,100,class,1min,15,False
lstm_class,199961,20,15,True,0.95,,1,True,0.5166583291645823,100,class,1min,15,False
lstm_class,199961,20,15,False,0.95,,10,False,0.5154061624649859,100,class,1min,15,False
lstm_class,199961,20,15,True,0.95,,15,True,0.4963481740870435,100,class,1min,15,False
lstm_class,199961,20,1,True,0.95,,15,True,0.5010505252626313,100,class,1min,1,False
lstm_class,199961,20,15,False,0.95,,10,False,0.5071028411364545,100,class,1min,15,False
lstm_class,199961,20,15,True,0.95,1min,3,False,0.5028011204481793,100,class,1min,15,True
lstm_class,199961,20,1,False,0.95,,5,True,0.5104552276138069,100,class,1min,1,False
lstm_class,199961,20,15,True,0.95,,1,False,0.5187074829931972,100,class,1min,15,False
lstm_class,199961,20,15,True,0.95,,1,False,0.5001000400160064,100,class,1min,15,False
lstm_class,199961,20,15,True,0.95,,1,False,0.4975990396158463,100,class,1min,15,False
lstm_class,199961,20,15,True,0.95,,1,False,0.5187074829931972,100,class,1min,15,False
lstm_class,199961,20,15,True,0.95,,15,False,0.5132052821128451,100,class,1min,15,False
lstm_class,199961,20,15,True,0.95,,1,False,0.509703881552621,100,class,1min,15,False
lstm_class,199961,20,15,False,0.95,1min,10,True,0.5016508254127063,100,class,1min,15,True
lstm_class,199961,20,15,True,0.95,,10,False,0.506702681072429,100,class,1min,15,False
lstm_class,199961,20,5,False,0.95,,1,True,0.5057528764382191,100,class,1min,5,False
lstm_class,199961,20,1,True,0.95,1min,15,True,0.5091545772886443,100,class,1min,1,True
lstm_class,199961,20,15,True,0.95,,10,False,0.5325130052020808,100,class,1min,15,False
lstm_class,199961,20,15,True,0.95,,10,False,0.4976990796318527,100,class,1min,15,False
lstm_class,199961,20,15,True,0.95,,10,False,0.5073029211684674,100,class,1min,15,False
lstm_class,199961,20,15,True,0.95,,10,False,0.5200080032012805,100,class,1min,15,False
lstm_class,199961,20,15,True,0.95,,10,False,0.5098039215686274,100,class,1min,15,False
lstm_class,199961,20,15,True,0.95,,10,True,0.5164582291145573,100,class,1min,15,False
lstm_class,199961,20,5,False,0.95,1min,5,False,0.5027508252475743,100,class,1min,5,True
lstm_class,199961,20,1,True,0.95,,10,False,0.5084525357607282,100,class,1min,1,False
lstm_class,199961,20,15,True,0.95,,3,True,0.4994497248624312,100,class,1min,15,False
lstm_class,199961,20,5,False,0.95,,10,False,0.5008502550765229,100,class,1min,5,False
lstm_class,199961,20,15,True,0.95,1min,15,False,0.4929971988795518,100,class,1min,15,True
lstm_class,199961,20,15,True,0.95,,5,False,0.5411164465786314,100,class,1min,15,False
lstm_class,199961,20,15,True,0.95,,5,False,0.5044017607042817,100,class,1min,15,False
lstm_class,199961,20,15,True,0.95,,5,False,0.5083033213285314,100,class,1min,15,False
lstm_class,199961,20,15,True,0.95,,5,False,0.5094037615046019,100,class,1min,15,False
lstm_class,199961,20,15,False,0.95,,10,False,0.4992997198879552,100,class,1min,15,False
lstm_class,199961,20,5,True,0.95,,5,True,0.5045522761380691,100,class,1min,5,False
lstm_class,199961,20,15,True,0.95,,15,False,0.5123049219687875,100,class,1min,15,False
lstm_class,199961,20,15,False,0.95,,3,False,0.4853941576630652,100,class,1min,15,False
