model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
tst_reg,39993,20,3,True,0.95,5min,None,False,0.4897448724362181,5%,reg,5min,15,True
tst_reg,39993,20,1,False,0.95,,None,False,0.5107553776888444,5%,reg,5min,5,False
tst_reg,39993,20,3,False,0.95,5min,None,True,0.4872308462694041,5%,reg,5min,15,True
tst_reg,39993,20,3,True,0.95,5min,None,False,0.4907453726863431,5%,reg,5min,15,True
tst_reg,39993,20,3,True,0.95,5min,None,True,0.4947421131697546,5%,reg,5min,15,True
tst_reg,39993,20,1,True,0.95,5min,None,False,0.5147573786893447,5%,reg,5min,5,True
tst_reg,39993,20,3,False,0.95,,None,True,0.5022533800701051,5%,reg,5min,15,False
tst_reg,39993,20,3,False,0.95,5min,None,True,0.5012518778167251,5%,reg,5min,15,True
tst_reg,39993,20,1,True,0.95,5min,None,True,0.5022533800701051,5%,reg,5min,5,True
tst_reg,39993,20,1,False,0.95,5min,None,False,0.4952476238119059,5%,reg,5min,5,True
tst_reg,39993,20,1,True,0.95,,None,False,0.4932466233116558,5%,reg,5min,5,False
tst_reg,39993,20,1,False,0.95,,None,False,0.488744372186093,5%,reg,5min,5,False
tst_reg,39993,20,1,False,0.95,,None,False,0.4917458729364682,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.4907453726863431,5%,reg,5min,5,False
tst_reg,39993,20,1,False,0.95,,None,False,0.511255627813907,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.4937468734367183,5%,reg,5min,5,False
tst_reg,39993,20,1,False,0.95,5min,None,False,0.5102551275637819,5%,reg,5min,5,True
tst_reg,39993,20,1,True,0.95,,None,False,0.511255627813907,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.503751875937969,5%,reg,5min,5,False
tst_reg,39993,20,1,False,0.95,5min,None,False,0.4957478739369685,5%,reg,5min,5,True
tst_reg,39993,20,1,False,0.95,5min,None,False,0.5097548774387194,5%,reg,5min,5,True
tst_reg,39993,20,1,True,0.95,,None,False,0.5027513756878439,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.5237618809404703,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.5047523761880941,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.4917458729364682,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.5077538769384692,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,True,0.4972458688032048,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.5072536268134067,5%,reg,5min,5,False
tst_reg,39993,20,1,False,0.95,5min,None,False,0.5012506253126563,5%,reg,5min,5,True
tst_reg,39993,20,3,True,0.95,5min,None,False,0.4902451225612806,5%,reg,5min,15,True
tst_reg,39993,20,1,True,0.95,,None,False,0.4937468734367183,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.497248624312156,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.5137568784392196,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.4982491245622811,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.496248124062031,5%,reg,5min,5,False
tst_reg,39993,20,3,True,0.95,,None,False,0.4937468734367183,5%,reg,5min,15,False
tst_reg,39993,20,1,False,0.95,5min,None,True,0.4952428642964446,5%,reg,5min,5,True
tst_reg,39993,20,3,True,0.95,,None,False,0.4797398699349675,5%,reg,5min,15,False
tst_reg,39993,20,1,False,0.95,5min,None,True,0.4872308462694041,5%,reg,5min,5,True
tst_reg,39993,20,3,True,0.95,,None,False,0.5032516258129065,5%,reg,5min,15,False
tst_reg,39993,20,1,False,0.95,5min,None,True,0.4937406109163745,5%,reg,5min,5,True
tst_reg,39993,20,1,True,0.95,,None,False,0.4787393696848424,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.5082541270635318,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.5137568784392196,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.5082541270635318,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.51975987993997,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.5082541270635318,5%,reg,5min,5,False
tst_reg,39993,20,3,True,0.95,5min,None,False,0.4987493746873436,5%,reg,5min,15,True
tst_reg,39993,20,1,True,0.95,,None,True,0.5037556334501753,5%,reg,5min,5,False
tst_reg,39993,20,1,True,0.95,,None,False,0.5047523761880941,5%,reg,5min,5,False
