model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
mini_rocket_class,39993,20,3,False,0.95,,5,True,0.5177766649974962,5%,class,5min,15,False
mini_rocket_class,39993,20,3,True,0.95,5min,3,True,0.5107661492238358,5%,class,5min,15,True
mini_rocket_class,39993,20,3,False,0.95,5min,3,True,0.5067601402103155,5%,class,5min,15,True
mini_rocket_class,39993,20,1,True,0.95,5min,1,True,0.5217826740110165,5%,class,5min,5,True
mini_rocket_class,39993,20,1,True,0.95,5min,3,True,0.5157736604907361,5%,class,5min,5,True
mini_rocket_class,39993,20,1,False,0.95,5min,15,True,0.5117676514772158,5%,class,5min,5,True
mini_rocket_class,39993,20,3,True,0.95,,15,False,0.5167583791895948,5%,class,5min,15,False
mini_rocket_class,39993,20,3,True,0.95,,1,False,0.4842421210605303,5%,class,5min,15,False
mini_rocket_class,39993,20,3,True,0.95,5min,10,False,0.4892446223111555,5%,class,5min,15,True
mini_rocket_class,39993,20,3,False,0.95,5min,15,False,0.4982491245622811,5%,class,5min,15,True
mini_rocket_class,39993,20,1,True,0.95,5min,1,True,0.5077616424636956,5%,class,5min,5,True
mini_rocket_class,39993,20,1,False,0.95,,5,True,0.5062593890836254,5%,class,5min,5,False
mini_rocket_class,39993,20,1,False,0.95,,5,True,0.4972458688032048,5%,class,5min,5,False
mini_rocket_class,39993,20,1,False,0.95,,5,True,0.5062593890836254,5%,class,5min,5,False
mini_rocket_class,39993,20,1,False,0.95,,1,True,0.486229344016024,5%,class,5min,5,False
mini_rocket_class,39993,20,3,True,0.95,,10,True,0.4902353530295443,5%,class,5min,15,False
mini_rocket_class,39993,20,3,True,0.95,5min,5,True,0.4787180771156735,5%,class,5min,15,True
mini_rocket_class,39993,20,1,False,0.95,,1,True,0.5167751627441162,5%,class,5min,5,False
mini_rocket_class,39993,20,1,False,0.95,5min,5,False,0.4932466233116558,5%,class,5min,5,True
mini_rocket_class,39993,20,3,True,0.95,,1,True,0.5182774161241863,5%,class,5min,15,False
mini_rocket_class,39993,20,3,True,0.95,5min,1,True,0.5127691537305958,5%,class,5min,15,True
mini_rocket_class,39993,20,3,True,0.95,,1,True,0.5227841762643965,5%,class,5min,15,False
mini_rocket_class,39993,20,3,True,0.95,,1,True,0.5032548823234853,5%,class,5min,15,False
mini_rocket_class,39993,20,3,True,0.95,,1,True,0.5002503755633451,5%,class,5min,15,False
mini_rocket_class,39993,20,3,True,0.95,,1,True,0.5072608913370055,5%,class,5min,15,False
mini_rocket_class,39993,20,3,True,0.95,,1,True,0.5052578868302454,5%,class,5min,15,False
mini_rocket_class,39993,20,1,True,0.95,,1,False,0.5032516258129065,5%,class,5min,5,False
mini_rocket_class,39993,20,3,True,0.95,,1,True,0.4757135703555333,5%,class,5min,15,False
mini_rocket_class,39993,20,1,True,0.95,5min,10,True,0.4912368552829244,5%,class,5min,5,True
mini_rocket_class,39993,20,3,True,0.95,,1,True,0.5012518778167251,5%,class,5min,15,False
mini_rocket_class,39993,20,3,True,0.95,,1,True,0.5197796695042564,5%,class,5min,15,False
mini_rocket_class,39993,20,3,True,0.95,,1,True,0.5037556334501753,5%,class,5min,15,False
mini_rocket_class,39993,20,3,True,0.95,,1,True,0.5032548823234853,5%,class,5min,15,False
mini_rocket_class,39993,20,3,True,0.95,,3,True,0.515272909364046,5%,class,5min,15,False
mini_rocket_class,39993,20,3,True,0.95,,1,True,0.5012518778167251,5%,class,5min,15,False
mini_rocket_class,39993,20,3,True,0.95,5min,3,True,0.4892338507761642,5%,class,5min,15,True
mini_rocket_class,39993,20,3,True,0.95,5min,15,True,0.5267901852779169,5%,class,5min,15,True
mini_rocket_class,39993,20,3,True,0.95,5min,15,True,0.5007511266900351,5%,class,5min,15,True
mini_rocket_class,39993,20,1,True,0.95,5min,15,False,0.4987493746873436,5%,class,5min,5,True
mini_rocket_class,39993,20,3,True,0.95,5min,15,True,0.513770655983976,5%,class,5min,15,True
mini_rocket_class,39993,20,3,True,0.95,5min,15,False,0.4902451225612806,5%,class,5min,15,True
mini_rocket_class,39993,20,3,True,0.95,5min,1,True,0.4987481221832749,5%,class,5min,15,True
mini_rocket_class,39993,20,3,True,0.95,5min,15,True,0.5037556334501753,5%,class,5min,15,True
mini_rocket_class,39993,20,3,True,0.95,,3,True,0.4912368552829244,5%,class,5min,15,False
mini_rocket_class,39993,20,3,True,0.95,5min,10,True,0.5012518778167251,5%,class,5min,15,True
mini_rocket_class,39993,20,1,True,0.95,,1,True,0.5062593890836254,5%,class,5min,5,False
mini_rocket_class,39993,20,3,True,0.95,,1,True,0.485728592889334,5%,class,5min,15,False
mini_rocket_class,39993,20,1,True,0.95,5min,15,True,0.5057586379569354,5%,class,5min,5,True
mini_rocket_class,39993,20,3,False,0.95,,1,False,0.5262631315657829,5%,class,5min,15,False
mini_rocket_class,39993,20,1,False,0.95,5min,10,False,0.4837418709354677,5%,class,5min,5,True
