model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
lstm_class,14998,20,1,False,0.95,,15,False,0.5020026702269693,5%,class,15min,15,False
lstm_class,14998,20,1,True,0.95,15min,3,True,0.4846050870147255,5%,class,15min,15,True
lstm_class,14998,20,1,False,0.95,15min,3,True,0.4712182061579651,5%,class,15min,15,True
lstm_class,14998,20,1,True,0.95,,10,True,0.5194109772423026,5%,class,15min,15,False
lstm_class,14998,20,1,False,0.95,15min,3,False,0.5046728971962616,5%,class,15min,15,True
lstm_class,14998,20,1,True,0.95,,15,True,0.5153949129852744,5%,class,15min,15,False
lstm_class,14998,20,1,False,0.95,15min,15,True,0.5220883534136547,5%,class,15min,15,True
lstm_class,14998,20,1,False,0.95,,10,False,0.4913217623497997,5%,class,15min,15,False
lstm_class,14998,20,1,True,0.95,15min,15,True,0.4912985274431057,5%,class,15min,15,True
lstm_class,14998,20,1,True,0.95,15min,3,False,0.514018691588785,5%,class,15min,15,True
lstm_class,14998,20,1,False,0.95,15min,5,True,0.4979919678714859,5%,class,15min,15,True
lstm_class,14998,20,1,True,0.95,,1,True,0.4685408299866131,5%,class,15min,15,False
lstm_class,14998,20,1,False,0.95,,10,True,0.5060240963855421,5%,class,15min,15,False
lstm_class,14998,20,1,True,0.95,,10,True,0.4738955823293173,5%,class,15min,15,False
lstm_class,14998,20,1,True,0.95,,1,True,0.5020080321285141,5%,class,15min,15,False
lstm_class,14998,20,1,False,0.95,15min,5,True,0.4939759036144578,5%,class,15min,15,True
lstm_class,14998,20,1,False,0.95,15min,10,True,0.5220883534136547,5%,class,15min,15,True
lstm_class,14998,20,1,False,0.95,15min,15,True,0.4966532797858099,5%,class,15min,15,True
lstm_class,14998,20,1,False,0.95,15min,10,False,0.5060080106809078,5%,class,15min,15,True
lstm_class,14998,20,1,False,0.95,15min,15,True,0.4886211512717537,5%,class,15min,15,True
lstm_class,14998,20,1,False,0.95,15min,5,True,0.5020080321285141,5%,class,15min,15,True
lstm_class,14998,20,1,True,0.95,,10,True,0.467202141900937,5%,class,15min,15,False
lstm_class,14998,20,1,False,0.95,15min,10,True,0.4979919678714859,5%,class,15min,15,True
lstm_class,14998,20,1,True,0.95,,10,True,0.4846050870147255,5%,class,15min,15,False
lstm_class,14998,20,1,False,0.95,15min,10,True,0.499330655957162,5%,class,15min,15,True
lstm_class,14998,20,1,False,0.95,15min,1,True,0.4926372155287818,5%,class,15min,15,True
lstm_class,14998,20,1,True,0.95,,15,False,0.4926568758344459,5%,class,15min,15,False
lstm_class,14998,20,1,False,0.95,15min,10,True,0.5033467202141901,5%,class,15min,15,True
lstm_class,14998,20,1,True,0.95,,10,True,0.4832663989290495,5%,class,15min,15,False
lstm_class,14998,20,1,False,0.95,,15,False,0.4819759679572764,5%,class,15min,15,False
lstm_class,14998,20,1,False,0.95,15min,15,True,0.4939759036144578,5%,class,15min,15,True
lstm_class,14998,20,1,True,0.95,,15,True,0.4939759036144578,5%,class,15min,15,False
lstm_class,14998,20,1,True,0.95,,15,True,0.4832663989290495,5%,class,15min,15,False
lstm_class,14998,20,1,True,0.95,,15,True,0.4524765729585007,5%,class,15min,15,False
lstm_class,14998,20,1,True,0.95,,3,True,0.5020080321285141,5%,class,15min,15,False
lstm_class,14998,20,1,True,0.95,,15,True,0.5087014725568942,5%,class,15min,15,False
lstm_class,14998,20,1,True,0.95,15min,10,False,0.5006675567423231,5%,class,15min,15,True
lstm_class,14998,20,1,False,0.95,15min,3,True,0.5046854082998661,5%,class,15min,15,True
lstm_class,14998,20,1,True,0.95,,5,True,0.4752342704149933,5%,class,15min,15,False
lstm_class,14998,20,1,False,0.95,15min,1,False,0.5046728971962616,5%,class,15min,15,True
lstm_class,14998,20,1,True,0.95,,15,True,0.499330655957162,5%,class,15min,15,False
lstm_class,14998,20,1,True,0.95,15min,3,False,0.4953271028037383,5%,class,15min,15,True
lstm_class,14998,20,1,True,0.95,15min,3,False,0.520694259012016,5%,class,15min,15,True
lstm_class,14998,20,1,True,0.95,15min,3,False,0.4859813084112149,5%,class,15min,15,True
lstm_class,14998,20,1,True,0.95,15min,3,False,0.4939919893190921,5%,class,15min,15,True
lstm_class,14998,20,1,True,0.95,15min,3,False,0.5046728971962616,5%,class,15min,15,True
lstm_class,14998,20,1,True,0.95,15min,10,False,0.4939919893190921,5%,class,15min,15,True
lstm_class,14998,20,1,False,0.95,15min,15,True,0.4846050870147255,5%,class,15min,15,True
lstm_class,14998,20,1,False,0.95,,5,True,0.4939759036144578,5%,class,15min,15,False
lstm_class,14998,20,1,True,0.95,15min,1,True,0.4698795180722891,5%,class,15min,15,True
