model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
lstm_fcn_reg,199961,20,15,False,0.95,,None,True,0.5002501250625313,5%,reg,1min,15,False
lstm_fcn_reg,199961,20,15,True,0.95,,None,True,0.5013506753376689,5%,reg,1min,15,False
lstm_fcn_reg,199961,20,15,True,0.95,1min,None,False,0.5054021608643458,5%,reg,1min,15,True
lstm_fcn_reg,199961,20,1,True,0.95,,None,True,0.4997498749374687,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,1,True,0.95,1min,None,False,0.5044513354006201,5%,reg,1min,1,True
lstm_fcn_reg,199961,20,1,False,0.95,,None,True,0.5056528264132066,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,15,True,0.95,,None,True,0.5011505752876438,5%,reg,1min,15,False
lstm_fcn_reg,199961,20,1,False,0.95,,None,False,0.493147944383315,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,5,True,0.95,,None,True,0.5000500250125063,5%,reg,1min,5,False
lstm_fcn_reg,199961,20,5,False,0.95,,None,False,0.4962488746623987,5%,reg,1min,5,False
lstm_fcn_reg,199961,20,1,False,0.95,1min,None,True,0.4971485742871436,5%,reg,1min,1,True
lstm_fcn_reg,199961,20,15,False,0.95,1min,None,False,0.4884953981592637,5%,reg,1min,15,True
lstm_fcn_reg,199961,20,15,True,0.95,1min,None,False,0.4959983993597439,5%,reg,1min,15,True
lstm_fcn_reg,199961,20,1,False,0.95,1min,None,False,0.4963489046714014,5%,reg,1min,1,True
lstm_fcn_reg,199961,20,5,False,0.95,1min,None,False,0.5054516354906472,5%,reg,1min,5,True
lstm_fcn_reg,199961,20,5,False,0.95,1min,None,True,0.4922461230615307,5%,reg,1min,5,True
lstm_fcn_reg,199961,20,5,False,0.95,,None,True,0.5010505252626313,5%,reg,1min,5,False
lstm_fcn_reg,199961,20,5,False,0.95,1min,None,False,0.5060518155446634,5%,reg,1min,5,True
lstm_fcn_reg,199961,20,1,False,0.95,,None,False,0.5233570071021306,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,5,False,0.95,1min,None,False,0.4966489946984095,5%,reg,1min,5,True
lstm_fcn_reg,199961,20,5,False,0.95,1min,None,False,0.4944483345003501,5%,reg,1min,5,True
lstm_fcn_reg,199961,20,1,False,0.95,,None,False,0.5066519955986796,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,1,False,0.95,,None,False,0.4908472541762528,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,1,False,0.95,,None,False,0.5032509752925878,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,1,False,0.95,,None,False,0.4994498349504851,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,1,False,0.95,,None,False,0.5007502250675202,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,1,False,0.95,,None,False,0.5097529258777633,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,1,False,0.95,,None,False,0.5016504951485445,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,1,False,0.95,,None,False,0.5006501950585176,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,1,False,0.95,,None,False,0.5000500150045013,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,1,False,0.95,,None,False,0.5043513053916174,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,1,False,0.95,,None,False,0.4878463539061718,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,5,False,0.95,,None,False,0.4999499849954986,5%,reg,1min,5,False
lstm_fcn_reg,199961,20,1,False,0.95,,None,False,0.4948484545363609,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,15,False,0.95,,None,False,0.5021008403361344,5%,reg,1min,15,False
lstm_fcn_reg,199961,20,1,True,0.95,1min,None,False,0.4963489046714014,5%,reg,1min,1,True
lstm_fcn_reg,199961,20,5,False,0.95,,None,False,0.5171551465439632,5%,reg,1min,5,False
lstm_fcn_reg,199961,20,1,True,0.95,,None,False,0.5013504051215365,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,15,False,0.95,,None,False,0.4945978391356542,5%,reg,1min,15,False
lstm_fcn_reg,199961,20,1,False,0.95,,None,True,0.5005502751375688,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,1,True,0.95,,None,False,0.5021506451935581,5%,reg,1min,1,False
lstm_fcn_reg,199961,20,5,False,0.95,,None,False,0.49814944483345,5%,reg,1min,5,False
lstm_fcn_reg,199961,20,5,False,0.95,,None,False,0.5032509752925878,5%,reg,1min,5,False
lstm_fcn_reg,199961,20,5,False,0.95,1min,None,False,0.5040512153646094,5%,reg,1min,5,True
lstm_fcn_reg,199961,20,5,False,0.95,,None,False,0.4987496248874662,5%,reg,1min,5,False
lstm_fcn_reg,199961,20,5,False,0.95,,None,False,0.4945483645093528,5%,reg,1min,5,False
lstm_fcn_reg,199961,20,5,False,0.95,1min,None,True,0.5005502751375688,5%,reg,1min,5,True
lstm_fcn_reg,199961,20,15,True,0.95,,None,False,0.5043017206882753,5%,reg,1min,15,False
lstm_fcn_reg,199961,20,1,False,0.95,1min,None,False,0.4995498649594878,5%,reg,1min,1,True
lstm_fcn_reg,199961,20,5,False,0.95,,None,True,0.5064532266133066,5%,reg,1min,5,False
