model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy
mini_rocket_reg,199961,20,5,True,0.95,,None,False,0.51
mini_rocket_reg,199961,20,5,False,0.95,,None,False,0.48
mini_rocket_reg,199961,20,1,False,0.95,1min,None,True,0.49
mini_rocket_reg,199961,20,5,False,0.95,1min,None,True,0.48
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.53
mini_rocket_reg,199961,20,5,False,0.95,1min,None,False,0.5
mini_rocket_reg,199961,20,1,False,0.95,,None,True,0.46
mini_rocket_reg,199961,20,15,True,0.95,1min,None,True,0.46
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.53
mini_rocket_reg,199961,20,1,True,0.95,1min,None,False,0.53
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.54
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.46
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.5
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.48
mini_rocket_reg,199961,20,15,True,0.95,1min,None,False,0.49
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.52
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.48
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.47
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.55
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.54
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.47
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.56
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.49
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.41
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.49
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.47
mini_rocket_reg,199961,20,1,True,0.95,,None,True,0.49
mini_rocket_reg,199961,20,15,True,0.95,,None,False,0.5
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.47
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.48
mini_rocket_reg,199961,20,15,True,0.95,,None,False,0.55
mini_rocket_reg,199961,20,15,True,0.95,,None,False,0.53
mini_rocket_reg,199961,20,15,True,0.95,,None,False,0.49
mini_rocket_reg,199961,20,15,True,0.95,,None,False,0.52
mini_rocket_reg,199961,20,15,False,0.95,,None,False,0.54
mini_rocket_reg,199961,20,1,True,0.95,,None,True,0.46
mini_rocket_reg,199961,20,15,False,0.95,,None,False,0.53
mini_rocket_reg,199961,20,5,True,0.95,,None,False,0.49
mini_rocket_reg,199961,20,1,False,0.95,,None,True,0.47
mini_rocket_reg,199961,20,5,True,0.95,,None,False,0.49
mini_rocket_reg,199961,20,15,False,0.95,1min,None,True,0.48
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.48
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.49
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.52
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.5
mini_rocket_reg,199961,20,1,True,0.95,1min,None,False,0.56
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.52
mini_rocket_reg,199961,20,1,True,0.95,1min,None,False,0.47
mini_rocket_reg,199961,20,5,False,0.95,1min,None,False,0.51
mini_rocket_reg,199961,20,15,True,0.95,1min,None,True,0.49
