model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy
lstm_reg,39993,20,3,False,0.95,,None,True,0.49173760640961445
lstm_reg,39993,20,3,True,0.95,,None,False,0.4932466233116558
lstm_reg,39993,20,1,False,0.95,5min,None,True,0.5007511266900351
lstm_reg,39993,20,3,True,0.95,5min,None,False,0.4767383691845923
lstm_reg,39993,20,3,False,0.95,5min,None,False,0.4942471235617809
lstm_reg,39993,20,1,True,0.95,5min,None,False,0.4932466233116558
lstm_reg,39993,20,1,True,0.95,5min,None,False,0.5097548774387194
lstm_reg,39993,20,1,True,0.95,,None,True,0.4987481221832749
lstm_reg,39993,20,3,False,0.95,,None,False,0.5032516258129065
lstm_reg,39993,20,3,False,0.95,,None,True,0.4972458688032048
lstm_reg,39993,20,1,True,0.95,5min,None,False,0.4957478739369685
lstm_reg,39993,20,1,False,0.95,,None,False,0.5027513756878439
lstm_reg,39993,20,1,False,0.95,,None,False,0.5062531265632816
lstm_reg,39993,20,1,True,0.95,5min,None,False,0.496248124062031
lstm_reg,39993,20,1,False,0.95,,None,False,0.49874937468734365
lstm_reg,39993,20,1,True,0.95,5min,None,False,0.4807403701850925
lstm_reg,39993,20,1,False,0.95,5min,None,False,0.49724862431215605
lstm_reg,39993,20,1,True,0.95,,None,False,0.5012506253126563
lstm_reg,39993,20,1,True,0.95,5min,None,True,0.5012518778167251
lstm_reg,39993,20,1,False,0.95,,None,False,0.4847423711855928
lstm_reg,39993,20,1,False,0.95,,None,False,0.48874437218609307
lstm_reg,39993,20,3,False,0.95,,None,False,0.5232616308154077
lstm_reg,39993,20,3,False,0.95,,None,False,0.4932466233116558
lstm_reg,39993,20,3,False,0.95,,None,False,0.48874437218609307
lstm_reg,39993,20,3,False,0.95,,None,False,0.48874437218609307
lstm_reg,39993,20,1,False,0.95,,None,False,0.4977488744372186
lstm_reg,39993,20,3,True,0.95,5min,None,True,0.49524286429644465
lstm_reg,39993,20,1,False,0.95,,None,False,0.5032516258129065
lstm_reg,39993,20,3,True,0.95,5min,None,False,0.49824912456228115
lstm_reg,39993,20,3,False,0.95,,None,True,0.5057586379569354
lstm_reg,39993,20,1,False,0.95,,None,False,0.5012506253126563
lstm_reg,39993,20,3,False,0.95,,None,True,0.5037556334501753
lstm_reg,39993,20,3,False,0.95,,None,True,0.485728592889334
lstm_reg,39993,20,3,False,0.95,,None,True,0.48522784176264394
lstm_reg,39993,20,3,False,0.95,,None,True,0.49223835753630446
lstm_reg,39993,20,3,False,0.95,,None,True,0.49424136204306457
lstm_reg,39993,20,3,True,0.95,5min,None,True,0.4847270906359539
lstm_reg,39993,20,3,False,0.95,,None,False,0.5067533766883442
lstm_reg,39993,20,1,True,0.95,5min,None,False,0.48924462231115556
lstm_reg,39993,20,3,False,0.95,,None,False,0.5052526263131566
lstm_reg,39993,20,1,True,0.95,5min,None,False,0.496248124062031
lstm_reg,39993,20,3,False,0.95,,None,False,0.5007503751875938
lstm_reg,39993,20,3,False,0.95,,None,False,0.4957478739369685
lstm_reg,39993,20,3,False,0.95,,None,False,0.5002501250625313
lstm_reg,39993,20,3,False,0.95,,None,True,0.4902353530295443
lstm_reg,39993,20,3,False,0.95,,None,False,0.5097548774387194
lstm_reg,39993,20,3,False,0.95,,None,False,0.4992496248124062
lstm_reg,39993,20,1,True,0.95,5min,None,False,0.48724362181090547
lstm_reg,39993,20,1,False,0.95,,None,False,0.49224612306153076
lstm_reg,39993,20,3,False,0.95,,None,False,0.5002501250625313
