model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy
tst_class,14998,20,1,False,0.95,,3,True,0.46586345381526106
tst_class,14998,20,1,True,0.95,15min,15,False,0.4886515353805073
tst_class,14998,20,1,True,0.95,15min,1,False,0.4993324432576769
tst_class,14998,20,1,True,0.95,,5,False,0.4953271028037383
tst_class,14998,20,1,True,0.95,15min,15,False,0.5126835781041389
tst_class,14998,20,1,True,0.95,,1,False,0.5100133511348465
tst_class,14998,20,1,False,0.95,,10,False,0.4993324432576769
tst_class,14998,20,1,False,0.95,,3,False,0.49265687583444595
tst_class,14998,20,1,True,0.95,15min,15,False,0.4753004005340454
tst_class,14998,20,1,True,0.95,,3,False,0.48464619492656874
tst_class,14998,20,1,True,0.95,15min,15,True,0.4685408299866131
tst_class,14998,20,1,True,0.95,15min,1,True,0.4939759036144578
tst_class,14998,20,1,True,0.95,,1,False,0.5166889185580774
tst_class,14998,20,1,True,0.95,15min,10,False,0.49132176234979974
tst_class,14998,20,1,True,0.95,15min,5,False,0.5260347129506008
tst_class,14998,20,1,False,0.95,,5,True,0.48058902275769744
tst_class,14998,20,1,True,0.95,15min,5,False,0.4993324432576769
tst_class,14998,20,1,True,0.95,,1,False,0.5046728971962616
tst_class,14998,20,1,False,0.95,15min,5,True,0.4685408299866131
tst_class,14998,20,1,True,0.95,,1,False,0.5193591455273698
tst_class,14998,20,1,True,0.95,,5,False,0.46194926568758343
tst_class,14998,20,1,True,0.95,,1,False,0.520694259012016
tst_class,14998,20,1,True,0.95,,1,False,0.5006675567423231
tst_class,14998,20,1,True,0.95,,1,False,0.514018691588785
tst_class,14998,20,1,True,0.95,,1,False,0.507343124165554
tst_class,14998,20,1,True,0.95,,10,False,0.46328437917222964
tst_class,14998,20,1,False,0.95,15min,5,True,0.4899598393574297
tst_class,14998,20,1,True,0.95,,1,False,0.48998664886515353
tst_class,14998,20,1,True,0.95,15min,1,False,0.5193591455273698
tst_class,14998,20,1,False,0.95,,3,True,0.4859437751004016
tst_class,14998,20,1,True,0.95,,5,False,0.4953271028037383
tst_class,14998,20,1,True,0.95,15min,1,False,0.5046728971962616
tst_class,14998,20,1,True,0.95,15min,1,False,0.5046728971962616
tst_class,14998,20,1,True,0.95,15min,1,False,0.49666221628838453
tst_class,14998,20,1,True,0.95,15min,1,False,0.5113484646194927
tst_class,14998,20,1,True,0.95,15min,1,False,0.4993324432576769
tst_class,14998,20,1,True,0.95,15min,15,False,0.4779706275033378
tst_class,14998,20,1,True,0.95,15min,10,False,0.514018691588785
tst_class,14998,20,1,True,0.95,,3,False,0.472630173564753
tst_class,14998,20,1,False,0.95,15min,1,False,0.5180240320427236
tst_class,14998,20,1,True,0.95,,5,False,0.4939919893190921
tst_class,14998,20,1,False,0.95,15min,1,False,0.4939919893190921
tst_class,14998,20,1,False,0.95,15min,1,False,0.507343124165554
tst_class,14998,20,1,False,0.95,15min,1,False,0.5233644859813084
tst_class,14998,20,1,False,0.95,15min,1,False,0.49666221628838453
tst_class,14998,20,1,False,0.95,15min,15,False,0.48064085447263016
tst_class,14998,20,1,False,0.95,15min,1,True,0.4779116465863454
tst_class,14998,20,1,True,0.95,15min,3,False,0.5006675567423231
tst_class,14998,20,1,True,0.95,,1,False,0.5220293724966623
tst_class,14998,20,1,True,0.95,,10,False,0.4712950600801068
