model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy
tst_class,39993,20,1,True,0.95,5min,10,True,0.39
tst_class,39993,20,1,False,0.95,,5,False,0.53
tst_class,39993,20,1,False,0.95,5min,10,True,0.48
tst_class,39993,20,1,False,0.95,5min,10,True,0.45
tst_class,39993,20,3,False,0.95,,15,True,0.49
tst_class,39993,20,3,False,0.95,,5,True,0.45
tst_class,39993,20,1,False,0.95,,10,False,0.62
tst_class,39993,20,1,False,0.95,,3,False,0.42
tst_class,39993,20,1,False,0.95,,5,True,0.53
tst_class,39993,20,1,True,0.95,5min,15,False,0.55
tst_class,39993,20,3,True,0.95,,1,False,0.44
tst_class,39993,20,1,True,0.95,5min,15,False,0.54
tst_class,39993,20,1,True,0.95,5min,15,False,0.47
tst_class,39993,20,1,True,0.95,5min,1,False,0.59
tst_class,39993,20,3,True,0.95,5min,1,False,0.56
tst_class,39993,20,1,True,0.95,,1,False,0.6
tst_class,39993,20,1,False,0.95,,3,False,0.36
tst_class,39993,20,1,True,0.95,,1,False,0.59
tst_class,39993,20,3,False,0.95,,10,False,0.5
tst_class,39993,20,1,True,0.95,,10,False,0.54
tst_class,39993,20,1,False,0.95,,1,False,0.61
tst_class,39993,20,1,False,0.95,,1,False,0.6
tst_class,39993,20,1,False,0.95,,1,False,0.59
tst_class,39993,20,1,False,0.95,,1,False,0.59
tst_class,39993,20,1,False,0.95,,1,False,0.6
tst_class,39993,20,1,False,0.95,,3,False,0.53
tst_class,39993,20,3,True,0.95,,10,False,0.5
tst_class,39993,20,1,False,0.95,,1,False,0.44
tst_class,39993,20,1,True,0.95,,1,False,0.6
tst_class,39993,20,1,True,0.95,,10,True,0.51
tst_class,39993,20,1,False,0.95,,10,False,0.53
tst_class,39993,20,1,False,0.95,,1,False,0.6
tst_class,39993,20,1,False,0.95,,1,False,0.4
tst_class,39993,20,1,False,0.95,,1,False,0.56
tst_class,39993,20,1,False,0.95,,5,False,0.42
tst_class,39993,20,1,False,0.95,,1,True,0.59
tst_class,39993,20,1,False,0.95,,10,False,0.57
tst_class,39993,20,3,False,0.95,,5,True,0.56
tst_class,39993,20,1,False,0.95,,3,False,0.39
tst_class,39993,20,1,False,0.95,5min,1,True,0.59
tst_class,39993,20,1,False,0.95,,10,False,0.54
tst_class,39993,20,1,False,0.95,,1,False,0.6
tst_class,39993,20,1,False,0.95,,1,False,0.51
tst_class,39993,20,1,False,0.95,,1,False,0.52
tst_class,39993,20,1,False,0.95,,15,False,0.52
tst_class,39993,20,3,True,0.95,,1,False,0.45
tst_class,39993,20,1,False,0.95,5min,5,False,0.47
tst_class,39993,20,1,True,0.95,,1,True,0.56
tst_class,39993,20,1,False,0.95,5min,15,False,0.41
tst_class,39993,20,3,True,0.95,,1,False,0.55
