model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy
tst_class,39993,20,1,False,0.95,5min,1,True,0.514772158237356
tst_class,39993,20,3,False,0.95,,3,True,0.5242864296444667
tst_class,39993,20,1,False,0.95,,5,False,0.49374687343671836
tst_class,39993,20,3,True,0.95,5min,5,False,0.47873936968484243
tst_class,39993,20,1,False,0.95,,1,False,0.5117558779389695
tst_class,39993,20,3,False,0.95,,5,True,0.514772158237356
tst_class,39993,20,3,True,0.95,,3,False,0.4812406203101551
tst_class,39993,20,1,False,0.95,5min,10,False,0.4942471235617809
tst_class,39993,20,3,False,0.95,5min,1,False,0.5082541270635318
tst_class,39993,20,1,False,0.95,5min,10,True,0.5037556334501753
tst_class,39993,20,3,True,0.95,,15,True,0.4897346019028543
tst_class,39993,20,1,False,0.95,5min,3,True,0.5122684026039058
tst_class,39993,20,3,False,0.95,,3,True,0.5087631447170756
tst_class,39993,20,1,False,0.95,5min,1,True,0.5107661492238358
tst_class,39993,20,1,True,0.95,5min,15,True,0.49524286429644465
tst_class,39993,20,3,False,0.95,,1,True,0.5087631447170756
tst_class,39993,20,3,False,0.95,,3,True,0.5122684026039058
tst_class,39993,20,1,False,0.95,5min,1,True,0.4877315973960941
tst_class,39993,20,1,True,0.95,5min,3,True,0.5117676514772158
tst_class,39993,20,3,False,0.95,,10,True,0.515272909364046
tst_class,39993,20,3,False,0.95,,10,True,0.49424136204306457
tst_class,39993,20,3,False,0.95,,10,True,0.49424136204306457
tst_class,39993,20,3,False,0.95,,10,True,0.4982473710565849
tst_class,39993,20,3,False,0.95,,15,True,0.4847270906359539
tst_class,39993,20,3,False,0.95,,3,True,0.5307961942914372
tst_class,39993,20,3,False,0.95,,3,True,0.515272909364046
tst_class,39993,20,3,True,0.95,,3,True,0.5037556334501753
tst_class,39993,20,3,False,0.95,,3,True,0.48923385077616427
tst_class,39993,20,3,False,0.95,,10,True,0.5012518778167251
tst_class,39993,20,3,False,0.95,,3,True,0.5107661492238358
tst_class,39993,20,3,False,0.95,,3,True,0.5032548823234853
tst_class,39993,20,3,False,0.95,,3,True,0.5312969454181272
tst_class,39993,20,3,False,0.95,,3,True,0.5112669003505258
tst_class,39993,20,3,False,0.95,,5,True,0.49173760640961445
tst_class,39993,20,3,False,0.95,,3,False,0.49374687343671836
tst_class,39993,20,3,False,0.95,,5,True,0.528292438657987
tst_class,39993,20,3,True,0.95,,5,False,0.5182591295647824
tst_class,39993,20,3,False,0.95,,5,True,0.5172759138708062
tst_class,39993,20,3,False,0.95,,5,False,0.4837418709354677
tst_class,39993,20,3,False,0.95,,5,True,0.5027541311967952
tst_class,39993,20,3,True,0.95,,3,False,0.4852426213106553
tst_class,39993,20,3,True,0.95,,5,False,0.5087543771885943
tst_class,39993,20,3,True,0.95,,5,False,0.4812406203101551
tst_class,39993,20,3,True,0.95,,5,False,0.49074537268634316
tst_class,39993,20,3,True,0.95,,5,False,0.4812406203101551
tst_class,39993,20,3,True,0.95,,5,False,0.49224612306153076
tst_class,39993,20,3,False,0.95,,15,False,0.5027513756878439
tst_class,39993,20,1,True,0.95,,3,True,0.5052578868302454
tst_class,39993,20,3,False,0.95,5min,3,True,0.5032548823234853
tst_class,39993,20,3,False,0.95,,5,True,0.5232849273910867
