model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.5036518259129564
mini_rocket_reg,199961,20,1,False,0.95,1min,None,True,0.5079539769884942
mini_rocket_reg,199961,20,1,False,0.95,,None,False,0.5013504051215365
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.4980494148244473
mini_rocket_reg,199961,20,5,True,0.95,1min,None,True,0.49664832416208105
mini_rocket_reg,199961,20,5,True,0.95,1min,None,True,0.503951975987994
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.500150045013504
mini_rocket_reg,199961,20,15,False,0.95,,None,False,0.5036014405762305
mini_rocket_reg,199961,20,5,False,0.95,1min,None,False,0.5026507952385716
mini_rocket_reg,199961,20,5,False,0.95,,None,True,0.4961480740370185
mini_rocket_reg,199961,20,1,False,0.95,1min,None,True,0.5030515257628815
mini_rocket_reg,199961,20,1,True,0.95,1min,None,True,0.5026513256628314
mini_rocket_reg,199961,20,5,True,0.95,1min,None,True,0.5015507753876939
mini_rocket_reg,199961,20,1,True,0.95,1min,None,True,0.4971485742871436
mini_rocket_reg,199961,20,15,True,0.95,1min,None,True,0.5011505752876438
mini_rocket_reg,199961,20,1,False,0.95,1min,None,True,0.49504752376188094
mini_rocket_reg,199961,20,5,False,0.95,1min,None,True,0.5032516258129065
mini_rocket_reg,199961,20,1,True,0.95,1min,None,True,0.4991495747873937
mini_rocket_reg,199961,20,5,True,0.95,1min,None,True,0.5021510755377688
mini_rocket_reg,199961,20,15,False,0.95,1min,None,True,0.49964982491245624
mini_rocket_reg,199961,20,1,True,0.95,1min,None,True,0.4979489744872436
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.49814907453726864
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.4963481740870435
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.5042521260630315
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.5005502751375688
mini_rocket_reg,199961,20,5,False,0.95,,None,True,0.4975487743871936
mini_rocket_reg,199961,20,15,False,0.95,,None,False,0.5003001200480192
mini_rocket_reg,199961,20,5,False,0.95,1min,None,True,0.5018509254627314
mini_rocket_reg,199961,20,1,True,0.95,,None,True,0.4948474237118559
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.5001500750375187
mini_rocket_reg,199961,20,15,False,0.95,1min,None,True,0.49824912456228115
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.5028514257128565
mini_rocket_reg,199961,20,15,False,0.95,,None,False,0.5004001600640257
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.49964982491245624
mini_rocket_reg,199961,20,1,False,0.95,,None,False,0.4960488146443933
mini_rocket_reg,199961,20,15,True,0.95,,None,True,0.4971485742871436
mini_rocket_reg,199961,20,5,False,0.95,,None,False,0.5073522056616985
mini_rocket_reg,199961,20,5,False,0.95,,None,False,0.49994998499549864
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.5053516054816445
mini_rocket_reg,199961,20,5,False,0.95,,None,False,0.49854956486946084
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.5017505251575473
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.49864959487846355
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.49754926477943384
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.49954986495948783
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.49954986495948783
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.5041512453736121
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.49954986495948783
mini_rocket_reg,199961,20,1,False,0.95,1min,None,False,0.4918475542662799
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.49814944483345003
mini_rocket_reg,199961,20,5,False,0.95,1min,None,False,0.49934980494148246
