model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy
tst_reg,199961,20,15,True,0.95,,None,True,0.5065532766383192
tst_reg,199961,20,1,True,0.95,1min,None,False,0.48984695408622586
tst_reg,199961,20,5,False,0.95,,None,True,0.49214607303651825
tst_reg,199961,20,15,False,0.95,1min,None,True,0.503551775887944
tst_reg,199961,20,5,True,0.95,1min,None,False,0.5002500750225067
tst_reg,199961,20,1,False,0.95,1min,None,True,0.5059529764882441
tst_reg,199961,20,5,False,0.95,,None,True,0.5062531265632816
tst_reg,199961,20,15,True,0.95,1min,None,True,0.5029514757378689
tst_reg,199961,20,15,False,0.95,1min,None,True,0.49744872436218107
tst_reg,199961,20,5,False,0.95,1min,None,True,0.5002501250625313
tst_reg,199961,20,15,True,0.95,,None,False,0.49019607843137253
tst_reg,199961,20,5,True,0.95,,None,True,0.4912456228114057
tst_reg,199961,20,15,False,0.95,,None,True,0.4917458729364682
tst_reg,199961,20,5,True,0.95,,None,True,0.5010505252626313
tst_reg,199961,20,1,False,0.95,,None,False,0.5075522656797039
tst_reg,199961,20,1,True,0.95,,None,False,0.49614884465339604
tst_reg,199961,20,1,False,0.95,,None,False,0.5021506451935581
tst_reg,199961,20,1,True,0.95,,None,False,0.4932479743923177
tst_reg,199961,20,15,False,0.95,,None,False,0.5025010004001601
tst_reg,199961,20,1,True,0.95,,None,False,0.5000500150045013
tst_reg,199961,20,15,True,0.95,,None,False,0.5033013205282113
tst_reg,199961,20,5,False,0.95,,None,True,0.49874937468734365
tst_reg,199961,20,1,False,0.95,,None,True,0.49444722361180593
tst_reg,199961,20,5,False,0.95,,None,True,0.496248124062031
tst_reg,199961,20,1,False,0.95,,None,True,0.5016508254127063
tst_reg,199961,20,15,False,0.95,,None,True,0.5045522761380691
tst_reg,199961,20,5,False,0.95,,None,False,0.50185055516655
tst_reg,199961,20,15,False,0.95,,None,True,0.4979489744872436
tst_reg,199961,20,1,True,0.95,,None,False,0.5003501050315095
tst_reg,199961,20,5,True,0.95,,None,False,0.5002500750225067
tst_reg,199961,20,1,False,0.95,,None,True,0.4979489744872436
tst_reg,199961,20,1,False,0.95,1min,None,True,0.5002501250625313
tst_reg,199961,20,1,False,0.95,1min,None,True,0.4917458729364682
tst_reg,199961,20,1,False,0.95,1min,None,True,0.4942471235617809
tst_reg,199961,20,1,False,0.95,1min,None,True,0.5008504252126063
tst_reg,199961,20,5,False,0.95,1min,None,True,0.503951975987994
tst_reg,199961,20,15,False,0.95,1min,None,True,0.5031515757878939
tst_reg,199961,20,1,False,0.95,1min,None,True,0.5069534767383692
tst_reg,199961,20,1,True,0.95,1min,None,True,0.5010505252626313
tst_reg,199961,20,5,False,0.95,1min,None,False,0.4917475242572772
tst_reg,199961,20,15,False,0.95,,None,True,0.5056528264132066
tst_reg,199961,20,1,False,0.95,1min,None,True,0.4940470235117559
tst_reg,199961,20,1,False,0.95,1min,None,True,0.5006503251625813
tst_reg,199961,20,1,False,0.95,1min,None,True,0.49374687343671836
tst_reg,199961,20,1,True,0.95,1min,None,True,0.48924462231115556
tst_reg,199961,20,15,False,0.95,1min,None,True,0.4984492246123062
tst_reg,199961,20,5,True,0.95,,None,True,0.4912456228114057
tst_reg,199961,20,1,False,0.95,1min,None,False,0.4948484545363609
tst_reg,199961,20,15,False,0.95,,None,True,0.4928464232116058
tst_reg,199961,20,1,True,0.95,,None,False,0.500150045013504
